pair,total_usd,total_quantity,usd_balance,last_updated,total_fees,total_pl,highest_price_since_buy,last_synced
SHIBUSD,0.000000000000000000,0.000000000000000000,0.000000000000000000,2026-02-22 12:09:38,0.000000000000000000,0.000000000000000000,0.000000000000000000,2026-02-22 12:09:38
LINKUSD,62.290572589000000000,7.483500000000000000,0.000000000000000000,2026-02-22 20:15:10,0.000000000000000000,-0.124581000000000000,8.329330000000000000,2026-02-22 20:15:10
INJUSD,234.999100058695142814,66.233376900000000000,0.000000000000000000,2026-02-22 23:44:36,1.145180000000000000,-30.679197000000000000,3.574000000000000000,2026-02-22 23:44:36
USD,0.000000000000000000,0.000000000000000000,512.390496076804000000,2026-02-22 23:44:36,0.000000000000000000,-52.889334000000000000,0.000000000000000000,2026-02-22 12:09:38
DOTUSD,6.077544171769841179,4.834317360000000000,0.000000000000000000,2026-02-22 22:07:49,0.296760000000000000,0.037178000000000000,1.306200000000000000,2026-02-22 22:07:49
SOLUSD,21.881729571887335945,0.268662700000000000,0.000000000000000000,2026-02-22 22:11:18,1.987520000000000000,-21.903802000000000000,83.210000000000000000,2026-02-22 22:11:18
ATOMUSD,109.465840000000000000,49.680000000000000000,0.000000000000000000,2026-02-22 20:15:18,0.000000000000000000,-0.218932000000000000,2.204000000000000000,2026-02-22 20:15:18
