timestamp,pair,trade_id,order_id,type,amount,execution_price,fees,fee_percentage,profit,profit_percentage,reason,avg_cost_basis,slippage,remaining_amount,open,partial_open
2026-02-22 23:44:36,INJUSD,TCDMKA-YTX7C-EZUB25,OVLQX3-YUO6H-HDPYEI,sell,35.770900000000000000,3.353000000000000000,0.239880000000000000,0.200000000000000000,-6.034766000000000000,-4.800000000000000000,trailing_stop,3.515000000000000000,0.180000000000000000,0.000000000000000000,0,0
2026-02-22 23:44:36,INJUSD,TJDX5U-LGN6U-A7NGOH,OYZWY6-OV6DU-RLMT3C,sell,2.989700000000000000,3.353000000000000000,0.020050000000000000,0.200000000000000000,-0.516340000000000000,-4.910000000000000000,trailing_stop,3.519000000000000000,0.180000000000000000,0.000000000000000000,0,0
2026-02-22 23:44:36,INJUSD,TWHUVO-6NLWO-X2HWBO,O62USV-PDMT7-QOEUSL,sell,44.456800000000000000,3.353000000000000000,0.298130000000000000,0.200000000000000000,-10.034169000000000000,-6.320000000000000000,trailing_stop,3.572000000000000000,0.180000000000000000,0.000000000000000000,0,0
2026-02-22 23:44:36,INJUSD,TKF2SH-OST2R-LMOEZZ,O4VZMN-T6LWE-47USIT,sell,55.563700000000000000,3.353000000000000000,0.372610000000000000,0.200000000000000000,-12.652188000000000000,-6.370000000000000000,trailing_stop,3.574000000000000000,0.180000000000000000,0.000000000000000000,0,0
2026-02-22 22:11:18,SOLUSD,TOYGA7-AMG3T-XCR5IQ,OKIYDI-JCRVZ-72G43N,buy,0.154000000000000000,77.860000000000000000,0.023980000000000000,0.200000000000000000,-0.023980000000000000,-0.200000000000000000,dip,77.860000000000000000,0.010000000000000000,0.154000000000000000,1,0
2026-02-22 22:07:49,DOTUSD,TT7I2R-XROZS-4HQ2DT,ORRARL-3JFCY-VWB7ZV,sell,14.087982640000000000,1.260600000000000000,0.035520000000000000,0.200000000000000000,0.049008000000000000,0.280000000000000000,profit,1.254600000000000000,0.000000000000000000,0.000000000000000000,0,0
2026-02-22 22:07:00,DOTUSD,TFONTR-GQPMA-WI4GUZ,OTYCL3-DB6JM-ZHBJPP,sell,22.642800000000000000,1.259100000000000000,0.057020000000000000,0.200000000000000000,0.017613000000000000,0.060000000000000000,profit,1.255803879378875404,0.020000000000000000,0.000000000000000000,0,0
2026-02-22 20:15:18,ATOMUSD,TMXLPA-FB3DQ-R3DULS,OH7KF3-HLDKQ-IY2KRE,buy,14.440000000000000000,2.202000000000000000,0.063594000000000000,0.200000000000000000,-0.063594000000000000,-0.200000000000000000,dip,2.202000000000000000,0.000000000000000000,14.440000000000000000,1,0
2026-02-22 20:15:10,LINKUSD,T7CG5E-PDXWB-YTRGEJ,OCQCFU-KISOD-U5UOHM,buy,1.374400000000000000,8.311220000000000000,0.022846000000000000,0.200000000000000000,-0.022846000000000000,-0.200000000000000000,dip,8.311220000000000000,0.420000000000000000,1.374400000000000000,1,0
2026-02-22 20:14:38,DOTUSD,TI7DZP-3KRY5-VWZCB5,ODHTU6-5B4F7-5TF4ND,buy,15.213000000000000000,1.253000000000000000,0.038120000000000000,0.200000000000000000,-0.038120000000000000,-0.200000000000000000,dip,1.253000000000000000,0.140000000000000000,0.000000000000000000,0,0
